sr,filename,keyphrases,label
1937 , e-040.txt ,"wine six film gongssideways a wine-tasting comedy paul giamatti six independent spirit awards the art-house version the oscars the awards 26 february the day the oscars spanish drama maria full grace a colombian woman a drug courier five nominations controversial biopic kinsey liam neeson sex researcher alfred kinsey four films four nominations the awards their 20th year honour quirky low-budget films a degree independent financing sideways alexander payne the 2002 hit schmidt jack nicholson his 12th academy award nomination these awards sideways producer michael london a huge first step recognition other awards the other films four nominations brother brother a drama a young gay black man the streets robbing peter primer primer a $7000 £3650 tale discovery top prize the sundance film festival earlier this year walter salles the motorcycle diaries the forthcoming thriller the woodsman kevin bacon three nominations the running two nominations high school comedy napoleon dynamite the door the floor and garden state - written directed and starring scrubs star zach braff natalie portman the awards actors selma blair dennis quaid los angeles tuesday", entertainment
1938 , e-029.txt ,"baghdad blogger big screen a film the internet musings the baghdad blogger the rotterdam film festival the film the man salam pax the author the weblog iraqi life the war the movie version the form a series shorts pax a hand-held camera baghdad blogger a number films iraq the dutch festival sunday the fascination the writing salam pax his real name a regular column the guardian newspaper a crash course documentary film-making the film iraq the changing landscape the country the problems the invasion ordinary iraqis their experiences the festival the screening underexposure iraq first features the toppling saddam hussein director oday rasheed the film discarded 1980s kodak film the remains the former ministry culture building the lives families and strangers their everyday business baghdad siege rasheed the title the isolation iraqis saddam regime the difficult time the country saddam regime hell the hell rasheed the festival screen dutch film-maker theo van gogh film the treatment woman islam safety fears van gogh november 2004 death threats his film submission", entertainment
1939 , p-368.txt ,"act detention ruling uk the government the law lords  ruling detention foreign terror suspects trial mary robinson the former un commissioner human rights irish president radio 4 today the government response the government the judgement home secretary charles clarke detainees present parliament his first day office home secretary david blunkett resignation mr clarke parliament this legislation the new year the meantime the judgement our legislation the concerns the house lords mrs robinson the law lords  ruling line international legal opinion their very decisive eight one majority the law lords the role the government a disproportionate use executive detention british citizens mrs robinson a lack action the british government further action legal arenas the european court human rights strasbourg the government this ruling redress possible damages the individuals the government the implications the judgement the law lords a meeting the club madrid a group former world leaders the spanish capital the march anniversary the train bombings the ruling its implications no doubt this judgement a very positive step the law the fundamental principles the response the british government quite a clear international scrutiny the detainees their case the house lords the court appeal the home office powers limit or charge the government part the european convention human rights the right a fair trial anti-terrorism legislation response the 11 september attacks the us any foreign national suspected links terrorism the law lords the rules the european convention human rights detentions a way the ground nationality or immigration status the case a panel nine law lords the usual five the constitutional importance the case", politics
1940 , b-482.txt ,"businesses hivcompanies plans hiv/aids 20% people a country new research the finding a report thursday the world economic forum harvard the un aids agency too few companies the social and business threats dr kate taylor head the wef global health initiative nearly 9000 business leaders 104 countries business and hiv/aids commitment and action dr taylor the level action businesses the report too little the issue business and world leaders the world economic forum davos switzerland next week the wef report the fact 14000 people hiv/aids every day concern businesses 23% the last 12 months 71% no policies place the disease 65% the business leaders the prevalence hiv their staff the un programme aids unaids a clear strategy hiv/aids a good investment one company a plan the international mining company an hiv prevalence 24% its 130000-strong southern african workforce the last two years the company extensive voluntary counselling and testing hiv infection anti-retroviral therapy employees aids 90% the 2200 employees treatment normal work effective action hiv/aids good business management more profitable and sustainable operations brian brink senior vice-president health anglo-american companies all workers their hiv status blood pressure or cholesterol access treatment a critical part sub-saharan africa countries an hiv prevalence 10-19% 7% companies formal hiv/aids policies place the report the gap china ethiopia india nigeria and russia the so-called next wave countries the highest numbers new hiv/aids cases 2010 the report an important building block our understanding the business community the hiv/aids epidemic david bloom professor economics and demography the harvard school public health the wef report businesses their exposure hiv/aids risks good local practices a key priority both high and low-prevalence settings the wef a policy non-discrimination and confidentiality", business
1941 , t-370.txt ,"court file-sharing futurejudges the us supreme court evidence file-sharing networks the court producers file-sharing software copyright infringement the way the entertainment industry file-sharers innovation file-trading firms some responsibility people piracy the lawsuit 28 the world largest entertainment firms several years legal experts the supreme court favour the music and movie industry file-trading firms bankruptcy the judge grokster and morpheus the file-sharers the centre the case providers technology legitimate illegitimate uses the music and movie industry its pursuit file-sharing providers individuals peer-to-peer networks their hands free music and movies the hi-tech and entertainment industries the issue intel a document the supreme court earlier this month defence grokster and others misgivings some aspects the file-sharing community the attitude many tech firms its submission its products tools any other tools consumers and businesses unlawful purposes firms second-guess the uses its technologies ways illegitimate use innovation the electronic frontier foundation a civil rights watchdog streamcast networks the company the morpheus file-sharing software the case a question critical importance the border copyright and innovation the landmark ruling 1984 sony the fact its betamax video recorder piracy defenders the judges favour the peer-to-peer networks the precedent the sony betamax case a small band supporters the court the lawyers save betamax t-shirts the betamax principles the magna carta the technology industry the explosion innovation the us the past 20 years gary shapiro chief executive the consumer electronics association supreme court justice stephen breyer inventions apple ipod copyrighted materials balance society file-trading software movies and music the technology some really excellent uses tuesday hearing the betamax ruling file-sharing firms piracy grokster lawyer the company its current behaviour this argument justice david souter cea boss mr shapiro the case the most important the supreme court this year america proud history technological innovation the ability consumers technology the case two lower courts favour the peer-to-peer networks millions illegal songs file-sharing software government documents promotional copies music", technology
1942 , t-237.txt ,"microsoft desktop search microsoft the desktop search fray a test version its tool documents e-mails other files a pc hard drive the beta program pcs windows xp windows 2000 the desktop search market firms programs people files search giant google its desktop search tool october yahoo similar software january our ambition search the ultimate information tool yusuf mehdi corporate vice president microsoft msn internet division microsoft program a toolbar the windows desktop the internet explorer browser the outlook e-mail program the software giant the desktop search arena a large number rivals google a desktop tool yahoo the game january and aol desktop early next year small firms blinkx copernic enfish x1 technologies x-friend tools the huge amounts information people their desktop or home computer apple a similar search system its computers spotlight the tiger operating system", technology
1943 , e-252.txt ,"rock star ex-girlfriendmotley crue guitarist mick mars his ex-girlfriend $10 million £5.4 million a promise care the woman robin mantooth mars financial support the event the couple december mantooth mars any such agreement a los angeles court her half the musician property a monthly allowance damages mantooth the pair lovers 1990 her career a documentary film-maker the guitarist his malibu home mars 53 any material support a couple motley crue a period five years the early 1980s six hits the uk girls girls girls 1987 a world tour later this year 60 cities the us europe asia australia mars real name bob allen deal hip replacement surgery october a degenerative rheumatic disease ligaments and tendons the bone", entertainment
1944 , b-399.txt ,"indian oil firm eyes yukos assets india biggest oil exploration firm oil & natural gas corp ongc talks the former assets troubled russian crude producer yukos touch the concerned russian entities the yukos assets other opportunities russia ongc chairman subir raha local press ongc 15% yukos  former key oil production unit $2bn £1bn yukos russian authorities a massive tax bill its key production unit yuganskneftegas yugansk last month a bill $27bn unpaid taxes and fines state-owned rosneft yugansk and russia the oil producer a stand-alone firm indian oil minister mani shankar aiyar ongc plans a trip moscow last year the topic russian president vladimir putin recent visit new delhi great sense mr aiyar india oil production recent years future supplies india about 70% its total oil consumption the same time india economy the country thirst oil the price crude india about 793000 barrels oil day bpd the start the 1990s oil industry analysts douglas-westwood consumption 2.4 million bpd 474000 bpd 1973 countries access energy john westwood managing director oil industry analysts douglas-westwood india a dramatically growing economy access oil yugansk ongc its dependence gulf states oil imports mr westwood the chances resources india indian production significant decline mr westwood 2020 production half today levels ongc the indian state petroleum assets countries vietnam sudan and russia the company a partner rosneft the sakhalin-1 oil field russia siberian coast ongc not the only firm yugansk chinese crude company china national petroleum a possible investor thursday italy an interest ongc interest the latest twist a saga the world biggest oil producers its knees the dispute president putin clampdown the political ambitions ex-yukos boss mikhail khodorkovsky jail charges fraud and tax evasion yukos the russian authorities more than a year bankruptcy protection the us analysts yugansk thursday a us court arguments yukos  bankruptcy claim 16 february yukos little chance its assets analysts", business
1945 , t-150.txt ,"broadband fuels changefast web access more people research a quarter broadband users britain content personal sites a report uk think-tank demos an always-on fast connection the way people the internet more than five million households the uk broadband that number the demos report the impact broadband people net habits more than half broadband the web breakfast the middle the night the web the report broadband people a more active role five post something the net everyday comments or opinions sites photographs broadband media power institutions the hands the individual john craig co-author the demos report self-diagnosis online education broadband social innovation the debate simple questions access and speed the demos report broadband britain the end asymmetry net provider aol broadband the perception the internet a piece technology an integral part home life the uk karen thomson chief executive aol uk many people time their computers the television or radio analysts nielsen//netratings more than 50% the 22.8 million uk net users the web home each month high speed online than people dial-up connections an average 1444 pages month the popularity fast net access fierce competition prices and services", technology
1946 , s-249.txt ,"solskjaer hopes returnmanchester united striker ole gunnar solskjaer next season a career-threatening injury his right knee the 31-year-old norway international surgery sweden august cartilage the joint no doubt solskjaer aftenposten daily the problem the speed about eight months  time the knee a programme solskjaer united a late substitute fa cup final win millwall his contract united 2006 which time the premier league club 10 years", sports
1947 , t-236.txt ,"google famous libraries the libraries the world academic institutions google scanned pages books the public domain search the full libraries michigan and stanford universities archives harvard oxford the new york public library online pages scanned books adverts links online store amazon google the goal the project the wealth information susan wojcicki director product management google links public libraries the books google the links six years the full collection michigan seven million volumes users access extracts and bibliographies copyrighted works the new york library google a small portion books copyright harvard its participation 40000 books oxford google books the 19th century the bodleian library a spokeswoman oxford university the digitised books novels poetry political tracts art books important print a few libraries the world about one million books google less than 15% the total collection the bodleian oxford contribution this project scholarly use general interest people the world reg carr director oxford university library services a significant opportunity our material the rest the world paul leclerc president the new york public library an old problem people the day the world changes john wilkin a university michigan librarian google some people the beginning the end libraries the profession", technology
1948 , s-306.txt ,"fit betsen france squadfrance flanker serge betsen their squad england twickenham sunday the player the victory scotland injury a disciplinary hearing wednesday wasps serge a good case france coach bernard laporte the inexperienced nicolas mas jimmy marlu jean-philippe grandclaude a 22-man squad the trio pieter de villiers ludovic valbon aurelien rougerie injuries france 16-9 win saturday laporte betsen the panel his alleged trip wasps centre stuart abbott leg imanol harinordoquy thomas lievremont laporte patrick tabacco serge scotland his thigh injury saturday biarritz france regular back-row combination betsen harinordoquy and olivier magne france side the weekend injury laporte france starting line-up wednesday forwards nicolas mas sylvain marconnet olivier milloud william servat sebastien bruno fabien pelous jerome thion gregory lamboley serge betsen julien bonnaire sebastien chabal yannick nyanga backs dimitri yachvili pierre mignoni frederic michalak yann delaigue damien traille brian liebenberg jean-philippe grandclaude christophe dominici jimmy marlu pepito elhorga", sports
1949 , t-197.txt ,"smartphones skulls attackowners some nokia smartphones malicious wallpaper the software all the icons their 7610 phone images skulls the malicious program the 7610 functions the program only the latest a series viruses mobile phones the file skulls shareware sites people free add-ons wallpaper games ringtones their phones symbian the damage skulls a result bad programming the file the sites the program software new background images and themes the main screen the 7610 phone the skulls program a file 7610 theme manager the program all the icons the main page skulls all the working applications contacts calendar notebook etc non-working versions the phone the only thing the phone calls a statement symbian the significance the malicious program few people victim users several steps a security warning symbian the spread the skulls program the program one phone this finnish anti-virus lab f-secure sporadic reports 7610 owners the firm guidance users the program their phone the skulls program a malicious hacker the alias tee-222 symbian phones sony ericsson motorola benq arima and fujitsu the skulls program", technology
1950 , t-256.txt ,"poles gameboy blip-pop a group artists poland the cacophony blips boops beeps players bash buttons nintendo handheld gameboy console a new level the gameboyzz orchestra project the game music tunes blip-pop donkey kong norman cook tetris kraftwerk any way the sound all the sounds six nintendo gameboys a mixture older models newer advance sp handhelds the gameboyzz orchestra project the software a bit the units a mixing board jarek kujda the project founding members electronic music video games a while some experimental music four years a gameboy my band a drum machine kujda the console a rudimentary synthesizer one gameboy music kujda five other people the gameboyzz orchestra project gameboyzz orchestra project an improvisational project kudja some patterns a concert the concert the group maybe four or five shows a year malgorzata kujda jarek younger sister a fellow band member a gameboyzz orchestra project concert a lot noise music more hard beats and noises another music a different sound the concert more fun the gameboyzz orchestra project mixed reactions audiences the group music the world electronic music these purveyors blip-pop jarek kujda lots people music old school stuff electronic old school stuff commodore atari spectrum only experimental music songs an electronic jam session the gameboyzz orchestra project tracks the group a cd next year sponsorship courtesy the polish distributor nintendo products the members the gameboyzz orchestra project serious competition a gameboy advance us $200 poland these days the reach most polish gamers musicians clark boyd technology correspondent the world a bbc world service wgbh-boston", technology
1951 , b-294.txt ,"wall street bush victory the us stock market response george w bush victory the presidential elections the benchmark dow jones share index more than 1% 10137 the nasdaq 0.9% 2004 many investors mr bush policies his democrat challenger john kerry the higher share prices relief a clear winner a tight poll investors the outcome the poll the way a repeat the legal wrangling the 2000 election the dow 5% its value the three weeks that election the white house mr kerry defeat wednesday last-ditch hopes the vote the swing state ohio the relief the markets a decision tim ghriskey chief investment officer solaris asset management some analysts the jump share prices investors the health the us economy the stock market rally bush kind a one-day event ken mayland clearview economics the us  recent economic performance solid growth disappointingly low job creation figures mounting worries a record budget deficit the financial markets wednesday the dollar the euro the yen us oil prices $1.26 $50.88 a barrel new york the rise oil prices the view president bush mr kerry supplies the us  strategic oil reserve share prices london frankfurt and paris successive polls the run-up tuesday election the two candidates neck and neck economic issues the war iraq the forefront the campaign key swing states ohio substantial job losses the past four years president bush handling the economy a crucial election issue senator kerry president bush economic record his campaign home the fact a net 800000 jobs his term office president bush the fact two million jobs the past year his tax-cutting agenda future policies both candidates america $422bn federal budget deficit control senator kerry taxes more than $200000 a year president bush reform the pensions system the heart his economic agenda a second term economists both candidates  economic programmes questionable assumptions future growth", business
1952 , p-323.txt ,"kennedy bigger turnoutvoters  pent passion predictions a low turnout the coming general election charles kennedy the liberal democrat leader concerns iraq other international and domestic issue the campaign his comments an inquiry voter turnouts ex-foreign secretary robin cook people pager politics mr kennedy the hundreds thousands people plans the iraq war mr cook evidence the power inquiry voter turnout rates bbc radio 4 today programme the public politics the way politics britain a message politicians politicians negative campaigning the heart the cult personality politics much interest celebrities politics danger another branch the celebrity industry the government a number things an attempt voter turnout 59% the last general election 2001 directly elected mayors local authorities postal voting", politics
1953 , e-118.txt ,"rem concerts illnessus rock band rem concerts bass player mike mills hospital suffering severe flu-like symptoms the band short monday night show sheffield tuesday glasgow date mills an rem spokesman resting hospital the remainder the band a short acoustic set monday tuesday gig 15 june a ticket the show glasgow their ticket stub the new date the band spokesman their remaining dates a day-to-day basis doctors  advice mills mike the shows rest the band their wednesday date the spokesman rem accoustic versions their hits my religion new york the one the sheffield arena audience monday the band four dates the uk part a world tour 1995 former drummer bill berry switzerland the band tour a ruptured aneurysm a full recovery the band two years", entertainment
1954 , t-289.txt ,"mobiles 20 years usemobile phones the uk their 20th anniversary this weekend britain first mobile phone call the vodafone network 1 january 1985 veteran comedian ernie wise the 20 years that day mobile phones an integral part modern life almost 90% britons a handset mobiles many people their handset their only phone a landline the first a portable phone 1973 new york 10 years the first commercial mobile service the uk the rest the world networks 1985 people calls the first call st katherine dock vodafone head office newbury the time a curry house the first nine days 1985 vodafone the only firm a mobile network the uk 10 january cellnet o2 its service mike caudwell spokesman vodafone phones the size a briefcase £2000 a battery life little more than 20 minutes the mid-80s a yuppy must-have a status symbol young wealthy business folk the fact the phones analogue radio signals vodafone almost nine years its first million customers only 18 months the second million 1983 the bid document the total market two million people cellnet half that vodafone 14m customers the uk cellnet and vodafone the only mobile phone operators the uk 1993 one2one t-mobile orange its uk launch 1994 both newcomers digital mobile networks all operators this technology the analogue spectrum the old phones global system mobiles gsm the most widely used phone technology the planet more than 1.2 billion people calls mr caudwell the advent digital technology all those things text messaging mobiles", technology
1955 , b-416.txt ,"steady job growth the us fewer jobs december analysts the dip hiring the world biggest economy labor department figures 157000 new jobs last month 2004 total 2.2 million the best showing five years job creation last year main concerns the us economy worries the conditions steady growth 2005 analysts the unemployment rate 5.4% december about 200000 jobs each month that figure a respectable report michael moran analyst daiwa securities payroll growth december a little the consensus forecast upward revisions the prior two months an increase manufacturing employment manufacturing a cyclical area the economy job growth a good indication the economy a solid growth track the federal reserve its policy interest rates the fed borrowing costs five times last year 2.25% evidence the us economic recovery job creation last year main concerns the us economy a main topic debate the us presidential election demand workers booming the conditions steady growth the previous year the case 2005 kurt karl economist swiss re new york economists data the federal reserve an unexpected $8.7bn drop consumer debt november a fall consumer spending two-thirds all us economic activity the extent any future interest rate economists a number reasons a fall the borrowing credit cards personal loans such figures a month-to-month basis", business
1956 , s-506.txt ,"rusedski marseillegreg rusedski the open 13 marseille thursday a rib injury the british number two qualifier sebastien de chaunac world number five guillermo coria 6-4 7-5 round one rusedski the court a problem the left-hand side his rib-cage american taylor dent a shock a 7-6 6-2 victory second seed david nalbandian third seed joachim johansson frenchman gilles simon 7-6 6-3 the first match the day sixth seed feliciano lopez ivo karlovic slovakia karol beck and croatian duo ivan ljubicic and mario ancic", sports
1957 , p-247.txt ,"kennedy temple address charles kennedy 2000 people a hindu temple part an appeal ethnic minority voters the liberal democrat leader the shri swaminarayan mandir temple neasden north west london labour exclusive claim the votes britain ethnic minorities mr kennedy the anger people all races the iraq war a balanced approach terrorism saturday speech days the lib dems their ethnic minority mini-manifesto mr kennedy the audience many people britain all races cultures religions the way war iraq the principled stand the liberal democrats the time the lib dems britain reputation the world stage international poverty and climate change human rights mr kennedy a balanced approach terrorism tough measures britain the expense people fundamental legal rights belmarsh the united nations terrorism mr kennedy talks tony blair friday government plans terror suspects house arrest the prime minister some movement his concerns the plans trouble the lords conservative and lib dem opposition", politics
1958 , s-054.txt ,"thanou drugs katerina thanou fellow sprinter kostas kenteris missing drugs tests the athens olympics the greek pair a hearing saturday their provisional bans athletics  ruling body the iaaf five months the chance explanations thanou new evidence the committee the athletes  lawyer grigoris ioanidis the independent disciplinary committee the greek athletics federation segas the charges ioanidis a case] the charges thanou the 2000 olympic women 100m silver medallist sydney 200m champion kenteris the iaaf three drugs tests the third place the eve the athens games last august the pair the athletes  village hospital a motorcycle accident thanou coach christos tzekos the iaaf the disciplinary committee all kinds questions the night 12 august tzekos any gaps no such issue tzekos thanou and kenteris the charges a decision a month deliberations some additional documents thursday committee chairman kostas panagopoulos the final ruling the end february", sports
1959 , s-357.txt ,"wales rugby league trainingwales england lead training a rugby league club england a three-day session leeds rhinos wales a similar clinic rivals st helens saints coach ian millward his approval this season saints a week training portugal next week wales england the opening six nations match 5 february an approach wales a saints spokesman the very early stages serious consideration st helens their welsh connections obvious partners the welsh rugby union a spat 2001 the collapse kieron cunningham proposed £500000 move union side swansea a similar cross-code deal iestyn harris leeds cardiff 2001 the talented stand-off the 13-man code bradford bulls kel coslett wales league the 1960s saints  football manager clive griffiths - wales  defensive coach a former st helens player the man the latest initiative scott gibbs the former wales and lions centre st helens 1994-96 the challenge cup-winning team wembley 1996", sports
1960 , e-047.txt ,"berlin hotel rwandapolitical thriller hotel rwanda a rousing reception spectators the berlin film festival saturday the movie star don cheadle a standing ovation the stage the show the film the true story the hotel manager 1200 tutsis death the rwandan genocide the film competition berlin three oscars best actor cheadle sophie okonedo cheadle wife tatiana best supporting actress the film the running best original screenplay stage berlin paul rusesabagina the hotel manager the film mr rusesabagina wife his extended family rwanda belgium mr rusesabagina his influence a prominent hutu businessman potential victims the rwandan genocide dignitaries bill clinton the king belgium the french foreign ministry hotel rwanda two films the genocide the 55th berlin film festival 20 february april a feature raoul peck the festival coveted golden and silver bear awards the film rwanda hotel rwanda south africa some scenes kigali", entertainment
1961 , t-265.txt ,"half uk mobiles go online multimedia mobile phones signs more britons figures industry monitor the mobile data association mda the number phones gprs and mms technology last year gprs people the web access news services mobile music other applications mobile chat the end 2005 the mda 75% all mobiles the uk the net gprs the mda the figures the three months 30 september a rapid increase the figure the same time the previous year about 53 million people a mobile the uk the figures half those phones gprs gprs 2.5g technology 2.5 generation 2g 3g technology a fast high-quality broadband internet phones more services mobile operators people more reasons their mobile downloadable ringtones mobile chat bandaid the fastest ever-selling ringtone this year the mda chat some publicity prime minister tony blair questions mobile text chat multimedia messaging services brighter 32% all mobiles the uk picture messages a 14% rise last september figures a recent report continental research the continuing battle mobile companies people mms 36% uk camera phone users a multimedia message mms 7% 2003 mobile companies people multimedia functions their phones mms more money critics mms some mobiles some issues interoperability mms form a mobile one network a different one", technology
1962 , p-070.txt ,"opposition arrests the conservatives serious misgivings government plans uk and foreign terror suspects house arrest michael howard the home secretary plans control orders home detention their liberty the say a politician the lib dems the proposals ministers the terror threat the government the idea a range other new powers the laws lords current detentions trial human rights laws new metropolitan police commissioner sir ian blair the control orders a dilemma only one choice mr howard serious misgivings both their effectiveness life their consequences the british way life people terrorist offences trial prison home trial mr howard internment trial martyrs a very effective recruiting sergeant terrorists his party an amendment the serious organised crime police bill next week a judge responsibility evidence a balanced case the court the prime minister constructive discussions his party a better way controversy the issue a foreign terror suspect the uk trial or charge december 2001 jail home secretary charles clarke enough evidence the egyptian man a terrorist suspect monday the legal team two algerian suspects trial a court the men bail house arrest the terror suspects belmarsh prison london the liberal democrats house arrests the human rights implications the measure home affairs spokesman mark oaten bbc radio 4 today programme a matter principle a situation the home secretary house detention uk nationals foreign nationals the lib dems the home secretary phone evidence prosecutions a role some form control order - tagging surveillance limitation mobile phones the home secretary a proper judicial process a judge those decisions mr oaten mr clarke that idea intercept evidence only a small part the case terror suspects the lives intelligence sources risk prosecutions the government first preference the powers serious cases independent scrutiny judges", politics
1963 , p-095.txt ,"brown blair rift row gordon brown a union leader conflict tony blair the workings government jonathan baume the top civil servants  union competing agendas mr brown mr blair the chancellor mr baume meetings the prime minister the union leader civil service reform his members  jobs the purpose mr baume union the first division association two agendas each other the union the planned reforms mr brown bbc radio 4 today programme the plans the gershon report some 84000 civil servants jobs the savings frontline services mr brown his [mr baume ] judgement this matter the decisions the government mr blair exactly the same decisions civil service reforms the gershon reforms mr baume meetings the prime minister a position judge wednesday the chancellor pre-budget report mr baume bbc news agendas government number 10 the treasury the chancellor any means alan milburn the prime minister mr baume government departments their money the treasury the basis public service agreements the same time the prime minister an agenda the same the treasury the prime minister a very powerful figure any government instructions and messages and directions departments each secretary state each department a policy agenda the problem many occasions these two individual cabinet ministers departments sense this battle number 10 ministers not a soap opera mr blair mr brown tory shadow chancellor oliver letwin the battle royal the top civil servants the chancellor tony blair the business taxpayers value money", politics
1964 , p-410.txt ,"tory mptory mp jonathan sayeed the grounds ill health the decision mr sayeed an attempt de-select a row allegations private tours parliament the mid-bedfordshire mp a claim visitors the palace westminster conservative leader michael howard the mp resignation mr sayeed parliament two weeks last month the commons standards and privileges committee his conduct the standards the conservative party the whip a month his constituency association a move mr sayeed 173 the 299 votes the vote mr sayeed only a fifth association members the election the vote constituency association president sir stanley odell protest the standards and privileges committee inquiry the sunday times english manner limited clients access westminster mr sayeed mr sayeed the claims the suspension an unreserved apology mps the commons chamber the committee report a few errors fact mr sayeed mp mid-bedfordshire 1997 bristol east 1983 to 1992", politics
1965 , t-238.txt ,"gamers new sony pspgamers almost all the first batch sony new playstation portable psp games sale japan sunday thousands people hours hold the 200000 psps retailers the handheld console games music and movies sale europe and north america next year the demand sony the 500000-strong stock psps year end sony three million the consoles march 2005 the company the dominance nintendo the handheld market nintendo its new ds console earlier this year shipment targets the device 40% the psp japan 19800 yen $188 £98 nintendo ds console the us and japan $150 £78 nintendo goal 5 million its new nintendo ds handheld consoles march 2005", technology
1966 , s-074.txt ,"pavey indoor success jo pavey january view great edinburgh international cross country the european indoor championships march the 31-year-old hayley yelling justyna bak last week european cross country championships the track bronze injuries the indoor season previous injuries hills training pavey the 5000m the athens olympics the british cross country team the team silver medal heringsdorf last week her 3000m season a race either boston or stuttgart the end january", sports
1967 , b-354.txt ,"asia shares post-quake gloomthailand the first the 10 southern asian nations giant waves the weekend its economic forecast thailand economy 5.7% 2005 6% forecast tsunamis six tourist provinces the full economic costs the disaster part its scale aid the dead priorities indonesian indian and hong kong stock markets record highs wednesday investors a major economic impact the highs the gap outlook investors large firms and individuals their livelihoods investors the worst-affected areas aceh indonesia the tragedy asia listed companies analysts a lot loss life a lot time the mess the people the missing a really big thing the economic sense abn amro chief asian strategist eddie wong india bombay stock exchange its previous record close wednesday expectations strong corporate earnings 2005 the indonesian stock exchange jakarta a record wednesday hong kong the hang seng index part the potential its listed property companies contracts the tsunami-affected regions south east asia sri lanka some economists 1% annual growth sri lanka stock market about 5% the weekend 40% the start 2004 thailand 30bn baht £398m $768m earnings tourism the next three months tourism minister sontaya kunplome the affected provinces the loss tourism revenue government reconstruction spending thailand a similar sum - around 30bn baht the rebuilding work the fourth quarter next year tourist visitors phuket five other provinces return their normal level naris chaiyasoot director general the ministry fiscal policy office the maldives the cost reconstruction economic growth a government spokesman our nation peril ahmed shaheed the chief government spokesman the economic cost the disaster hundreds millions dollars the maldives gross domestic product $660m the cost our gdp the last few years great progress our standard living the united nations a few days a few minutes shaheed investment a single tourist resort the economic mainstay $40m 10 and 12 the 80-odd resorts a similar number significant damage many experts the world bank the magnitude the disaster its likely economic impact", business
1968 , s-136.txt ,"iranian israel iranian striker vahid hashemian israel bayern munich champions league match maccabi tel aviv wednesday the german club the player a back injury iran israel right its citizens the country a bayern spokesman monday the decision hashemian israel his physical condition pain the spokesman no sense iran judo world champion arash miresmaeili a $125000 reward an israeli the athens olympics the international judo federation action miresmaeili overweight the fight part", sports
1969 , b-351.txt ,"mild winter us oil 6% us oil prices 6% forecasts a mild winter the densely populated northeast light crude oil futures $2.86 to $41.32 a barrel the new york mercantile exchange nymex $4 five days us crude 30% the beginning 2004 growing demand and bottlenecks refineries traders the possible effects asia tidal waves global supplies the focus us consumption the short term the weather the revised milder temperatures lower the $40-40.25 range john brady abn amro the market the defensive statistics last week stockpiles oil products the us an indication severe supply disruptions this winter any serious incident oil prices records 2004 $50 a barrel one point a welter worries unrest iraq and saudi arabia rising demand supply bottlenecks london international petroleum exchange the christmas holiday", business
1970 , t-213.txt ,"search sites users search sites not content access the millions websites ways a better job all the information the latest their search systems ask jeeves and blinkx a series utilities people the web the future your own personal web tony macklin spokesman ask jeeves mr macklin people a search engine the first time no memory each time the series updates its service the my ask jeeves banner people ask jeeves the ability websites interest the next time a users the site the sites sites this way folders notes mr macklin many people sites their bookmarks or favourites such lists average mr macklin users five and 10 searches day the tools my ask jeeves searches my ask jeeves users the web the results the my ask jeeves service people a 1000 web links 5000 the free service comparison google desktop search tool catalogues histories people the sites the same time search start-up blinkx a second version its eponymous software blinkx desktop search software a document e-mail websites video clips blogs documents a pc blinkx increased competition firms google copernic enfish x1 apple programs people their pc the web the competition the problem suranga chandratillake co-founder blinkx the latest release blinkx the company smart folders the folders persistent queries the web pages their subject and catalogues relevant information documents incoming e-mails hard drives what users blinkx other desktop search engines people their use search engines blinkx users other web search systems google a company yahoo travel the classic thing people blinkx the things the variety ways data users mr chandratillake the future people different ones different tasks", technology
1971 , s-131.txt ,"newry cup exit courts newry city legal avenues friday their ejection the nationwide irish cup the ifa its original decision newry the cup the andy crawford registration row a law firm a case newry fc the legal implications all this newry boss roy mccreadie a big issue an appeal wednesday a fresh ifa hearing crawford registration saga last week original verdict bangor 5-1 newry the field portadown the sixth round newry fresh evidence respect the dates the registration mccreadie full details wednesday meeting the club this day as much information the meeting wednesday the media the dark mccreadie thenews letter an explanation no good the same fax message the press people a real sad case the irish cup our appeal our legal advise an injunction the courts bangor portadown", sports
1972 , s-053.txt ,"gebrselassie london triple bid double olympic 10000m champion haile gebrselassie the london marathon the next three years the ethiopian legend sunday almeria half-marathon spain his return an operation his achilles tendon london 2002 his first serious attempt the marathon a coup haile presence the next three years a quality race race director david bedford gebrselassie olympic champion stefano baldini world champion jaouad gharib arch-rival paul tergat the current world record holder gebrselassie world records 18 occasions his illustrious career the marathon record his collection a lot fantastic runners the race my utmost", sports
1973 , s-432.txt ,"davenport wimbledonworld number one lindsay davenport wimbledon the issue equal prize money women a disputed comment all england club chairman tim phillips the american prize money mr phillips money flowers wimbledon an all england club spokesperson phillips the remark the statement someone else a humorous the end a radio interview the conversation the wimbledon grounds davenport the announcement this week dubai duty free event the us and australian opens equal prize money women women only three sets men daveport the best women the best men a different game the women people minds serena williams dubai equal prize money women tennis men tennis the women the spectators everyone else", sports
